file_path,file_name,extension,modality,status,processed_at,width_pixels,height_pixels,aspect_ratio,image_format,color_mode,blur_score,brightness,contrast,entropy,r_mean,g_mean,b_mean,file_size_bytes,error
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_08.jpg,Full Black_08.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.523035,500.0,500.0,1.0,JPEG,RGB,20.249,175.667,67.38,5.894,178.857,174.399,173.592,103531,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_09.jpg,Full Black_09.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.555330,500.0,500.0,1.0,JPEG,RGB,20.982,183.321,55.782,5.805,188.099,181.833,177.993,100188,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_10.jpg,Full Black_10.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.588500,500.0,500.0,1.0,JPEG,RGB,20.452,171.255,69.56,5.869,174.442,169.895,169.4,103340,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_11.jpg,Full Black_11.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.618894,500.0,500.0,1.0,JPEG,RGB,30.119,176.54,69.481,5.446,178.397,175.622,176.294,104571,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_12.jpg,Full Black_12.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.649131,500.0,500.0,1.0,JPEG,RGB,56.754,187.089,52.503,5.431,194.055,184.922,179.615,122958,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_13.jpg,Full Black_13.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.675928,500.0,500.0,1.0,JPEG,RGB,12.574,173.352,72.126,5.621,175.636,172.209,172.873,92503,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_14.jpg,Full Black_14.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.703828,500.0,500.0,1.0,JPEG,RGB,25.603,178.946,64.201,5.751,182.085,177.705,176.561,103797,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_15.jpg,Full Black_15.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.732239,500.0,500.0,1.0,JPEG,RGB,24.081,177.383,68.833,5.27,178.519,176.851,176.665,97822,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_16.jpg,Full Black_16.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.761547,500.0,500.0,1.0,JPEG,RGB,31.119,181.708,64.406,5.351,184.326,180.629,180.257,106467,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_17.jpg,Full Black_17.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.789723,500.0,500.0,1.0,JPEG,RGB,34.331,193.607,54.389,4.843,197.401,192.235,190.386,108604,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_18.jpg,Full Black_18.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.820172,500.0,500.0,1.0,JPEG,RGB,27.999,180.689,58.326,5.614,186.202,178.987,174.596,104360,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_19.jpg,Full Black_19.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.852185,500.0,500.0,1.0,JPEG,RGB,24.179,174.543,67.526,5.374,178.874,172.746,171.695,97556,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_20.jpg,Full Black_20.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.878923,500.0,500.0,1.0,JPEG,RGB,24.1,178.538,63.602,5.609,182.324,176.866,177.033,97974,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_21.jpg,Full Black_21.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.908284,500.0,500.0,1.0,JPEG,RGB,25.268,175.864,60.775,5.969,181.185,173.884,171.865,112330,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_22.jpg,Full Black_22.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.942268,500.0,500.0,1.0,JPEG,RGB,26.112,161.252,66.063,6.294,168.238,158.878,154.777,116323,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_23.jpg,Full Black_23.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:06.975253,500.0,500.0,1.0,JPEG,RGB,21.115,184.75,49.988,5.618,192.087,182.449,176.874,110073,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_24.jpg,Full Black_24.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.006876,500.0,500.0,1.0,JPEG,RGB,22.015,174.259,68.658,5.969,177.5,173.002,172.207,105537,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_25.jpg,Full Black_25.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.037226,500.0,500.0,1.0,JPEG,RGB,17.39,162.684,72.164,5.912,165.039,161.583,161.86,101415,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_26.jpg,Full Black_26.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.066487,500.0,500.0,1.0,JPEG,RGB,25.662,185.559,61.577,5.082,187.855,184.401,185.32,96936,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_27.jpg,Full Black_27.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.098319,500.0,500.0,1.0,JPEG,RGB,30.951,155.016,74.132,6.261,158.97,153.426,152.35,111789,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_28.jpg,Full Black_28.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.130592,500.0,500.0,1.0,JPEG,RGB,19.574,157.949,75.656,5.925,160.255,156.84,157.247,96583,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_29.jpg,Full Black_29.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.162055,500.0,500.0,1.0,JPEG,RGB,19.03,164.782,72.682,5.714,168.241,163.289,162.948,100088,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_30.jpg,Full Black_30.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.193466,500.0,500.0,1.0,JPEG,RGB,24.351,179.63,69.992,6.038,183.553,178.199,176.751,117158,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_31.jpg,Full Black_31.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.224074,500.0,500.0,1.0,JPEG,RGB,17.764,198.329,55.536,5.689,204.675,196.431,191.286,116112,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_32.jpg,Full Black_32.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.254855,500.0,500.0,1.0,JPEG,RGB,30.115,191.877,53.234,6.206,201.38,189.268,180.052,127173,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_33.jpg,Full Black_33.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.284394,500.0,500.0,1.0,JPEG,RGB,22.705,184.684,66.37,5.289,186.828,183.752,183.905,103288,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_34.jpg,Full Black_34.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.314376,500.0,500.0,1.0,JPEG,RGB,25.51,197.792,51.476,5.081,202.862,196.295,192.115,111716,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_35.jpg,Full Black_35.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.345626,500.0,500.0,1.0,JPEG,RGB,17.255,183.517,55.476,5.843,188.348,182.084,177.715,97636,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_36.jpg,Full Black_36.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.375807,500.0,500.0,1.0,JPEG,RGB,30.515,183.661,64.891,5.48,187.961,182.221,179.459,117400,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_37.jpg,Full Black_37.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.407410,500.0,500.0,1.0,JPEG,RGB,17.544,170.502,70.591,5.878,173.593,169.143,168.938,97109,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_38.jpg,Full Black_38.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.432160,500.0,500.0,1.0,JPEG,RGB,29.641,186.27,58.013,5.495,190.273,184.988,182.464,104427,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_39.jpg,Full Black_39.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.458605,500.0,500.0,1.0,JPEG,RGB,22.247,184.03,63.472,5.544,188.517,182.515,179.99,101555,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_40.jpg,Full Black_40.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.484903,500.0,500.0,1.0,JPEG,RGB,33.844,182.93,66.188,5.276,184.95,182.092,182.147,105540,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Black\Full Black_41.jpg,Full Black_41.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.510290,500.0,500.0,1.0,JPEG,RGB,32.763,184.582,62.371,5.342,187.211,183.607,182.991,101939,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_01.jpg,Full Sour_01.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.532579,500.0,500.0,1.0,JPEG,RGB,25.198,218.755,33.642,4.053,221.946,217.512,216.289,89301,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_02.jpg,Full Sour_02.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.553484,500.0,500.0,1.0,JPEG,RGB,10.476,214.861,34.225,4.248,217.838,213.579,213.107,22754,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_03.jpg,Full Sour_03.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.572596,500.0,500.0,1.0,JPEG,RGB,3.492,215.323,40.129,3.571,218.961,214.275,212.28,20090,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_04.jpg,Full Sour_04.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.590656,500.0,500.0,1.0,JPEG,RGB,7.18,219.056,31.259,4.29,222.052,218.051,216.62,21777,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_05.jpg,Full Sour_05.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.613429,500.0,500.0,1.0,JPEG,RGB,36.707,199.785,42.737,5.119,205.809,197.55,195.454,101563,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_06.jpg,Full Sour_06.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.635876,500.0,500.0,1.0,JPEG,RGB,10.556,221.438,31.347,3.855,223.792,220.605,220.274,21112,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_07.jpg,Full Sour_07.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.661625,500.0,500.0,1.0,JPEG,RGB,7.02,220.877,32.605,3.646,223.834,219.834,218.736,20908,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_08.jpg,Full Sour_08.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.682407,500.0,500.0,1.0,JPEG,RGB,6.582,214.373,41.927,4.266,217.73,213.26,212.063,21911,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_09.jpg,Full Sour_09.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.706245,500.0,500.0,1.0,JPEG,RGB,3.232,217.595,35.068,4.096,221.857,216.145,214.196,20515,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_10.jpg,Full Sour_10.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.734467,500.0,500.0,1.0,JPEG,RGB,25.414,194.131,39.322,5.105,201.254,191.521,188.921,96916,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_11.jpg,Full Sour_11.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.768694,500.0,500.0,1.0,JPEG,RGB,26.94,201.026,40.427,5.623,208.536,198.963,191.881,104367,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_12.jpg,Full Sour_12.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.802653,500.0,500.0,1.0,JPEG,RGB,22.31,195.862,45.392,5.822,204.5,193.415,185.772,107184,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_13.jpg,Full Sour_13.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.835359,500.0,500.0,1.0,JPEG,RGB,30.467,209.19,38.758,5.1,213.872,207.487,205.671,92363,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_14.jpg,Full Sour_14.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.867027,500.0,500.0,1.0,JPEG,RGB,40.134,195.687,41.899,5.647,205.042,193.177,184.087,111983,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_15.jpg,Full Sour_15.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.896894,500.0,500.0,1.0,JPEG,RGB,23.612,192.208,43.183,5.599,200.526,189.846,182.47,107238,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_16.jpg,Full Sour_16.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.918882,500.0,500.0,1.0,JPEG,RGB,5.207,215.974,39.481,4.099,218.739,214.678,215.081,20889,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_17.jpg,Full Sour_17.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.951136,500.0,500.0,1.0,JPEG,RGB,32.529,186.849,52.242,6.047,197.389,183.928,173.923,115188,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_18.jpg,Full Sour_18.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:07.975059,500.0,500.0,1.0,JPEG,RGB,7.534,216.727,39.806,4.127,220.105,215.411,214.746,22247,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_19.jpg,Full Sour_19.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.005786,500.0,500.0,1.0,JPEG,RGB,30.067,187.368,46.944,5.934,197.69,184.588,174.573,110357,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_20.jpg,Full Sour_20.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.028279,500.0,500.0,1.0,JPEG,RGB,5.057,221.02,30.773,3.721,224.162,220.234,217.812,20513,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_21.jpg,Full Sour_21.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.053214,500.0,500.0,1.0,JPEG,RGB,8.164,216.261,35.42,4.517,219.082,215.644,213.013,22284,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_22.jpg,Full Sour_22.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.073129,500.0,500.0,1.0,JPEG,RGB,4.672,219.425,33.88,3.461,222.878,217.956,217.731,20263,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_23.jpg,Full Sour_23.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.098301,500.0,500.0,1.0,JPEG,RGB,8.387,216.237,44.176,3.501,217.736,215.201,217.383,21222,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_24.jpg,Full Sour_24.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.128059,500.0,500.0,1.0,JPEG,RGB,30.334,206.357,35.973,5.236,211.536,204.444,202.518,93370,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_25.jpg,Full Sour_25.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.153465,500.0,500.0,1.0,JPEG,RGB,4.725,224.365,23.465,3.434,227.744,223.411,220.877,20077,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_26.jpg,Full Sour_26.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.178409,500.0,500.0,1.0,JPEG,RGB,19.68,218.503,39.423,3.418,222.078,217.261,216.131,23346,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_27.jpg,Full Sour_27.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.201611,500.0,500.0,1.0,JPEG,RGB,15.69,217.161,36.95,3.936,219.823,216.467,214.657,23194,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_28.jpg,Full Sour_28.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.220652,500.0,500.0,1.0,JPEG,RGB,20.17,216.876,35.588,4.336,220.58,215.579,213.94,23396,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_29.jpg,Full Sour_29.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.242030,500.0,500.0,1.0,JPEG,RGB,10.28,219.25,34.49,4.054,222.337,218.018,217.753,21930,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_30.jpg,Full Sour_30.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.266113,500.0,500.0,1.0,JPEG,RGB,6.529,220.625,31.986,4.073,224.231,219.443,217.675,21177,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_31.jpg,Full Sour_31.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.287060,500.0,500.0,1.0,JPEG,RGB,5.77,221.555,34.055,3.511,224.864,220.275,219.494,20619,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_32.jpg,Full Sour_32.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.311768,500.0,500.0,1.0,JPEG,RGB,8.157,222.696,35.845,2.913,225.389,221.468,222.08,19917,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_33.jpg,Full Sour_33.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.335824,500.0,500.0,1.0,JPEG,RGB,4.282,217.468,37.962,3.624,221.341,216.209,214.197,20805,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_34.jpg,Full Sour_34.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.357471,500.0,500.0,1.0,JPEG,RGB,8.558,218.634,35.069,4.003,222.152,217.473,215.992,21718,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_35.jpg,Full Sour_35.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.387368,500.0,500.0,1.0,JPEG,RGB,15.842,215.368,26.459,4.738,220.827,213.865,208.578,88842,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_36.jpg,Full Sour_36.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.410843,500.0,500.0,1.0,JPEG,RGB,3.894,215.385,38.765,4.088,219.669,214.026,211.887,20958,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_37.jpg,Full Sour_37.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.430229,500.0,500.0,1.0,JPEG,RGB,4.599,219.757,31.396,3.685,222.713,218.716,217.781,20433,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_38.jpg,Full Sour_38.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.450153,500.0,500.0,1.0,JPEG,RGB,6.263,216.29,36.809,3.948,219.825,214.968,213.846,21438,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_39.jpg,Full Sour_39.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.472456,500.0,500.0,1.0,JPEG,RGB,5.604,215.23,42.777,3.995,219.187,213.72,212.853,21698,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_40.jpg,Full Sour_40.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.490922,500.0,500.0,1.0,JPEG,RGB,3.043,221.644,29.568,4.405,225.051,220.629,218.343,19957,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_41.jpg,Full Sour_41.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.511207,500.0,500.0,1.0,JPEG,RGB,3.636,223.225,27.882,4.389,225.759,222.611,220.192,19436,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_42.jpg,Full Sour_42.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.533603,500.0,500.0,1.0,JPEG,RGB,3.746,226.523,26.602,3.729,228.914,225.941,224.254,18844,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_43.jpg,Full Sour_43.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.554160,500.0,500.0,1.0,JPEG,RGB,2.816,228.69,23.714,3.412,230.692,228.116,227.154,18377,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_44.jpg,Full Sour_44.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.578258,500.0,500.0,1.0,JPEG,RGB,2.432,227.567,25.783,3.231,229.513,226.859,226.46,18189,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_45.jpg,Full Sour_45.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.600731,500.0,500.0,1.0,JPEG,RGB,2.761,223.276,36.789,3.922,225.676,222.1,222.973,19292,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_46.jpg,Full Sour_46.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.624466,500.0,500.0,1.0,JPEG,RGB,4.763,215.989,38.535,4.208,218.651,214.777,215.094,20616,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_47.jpg,Full Sour_47.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.646027,500.0,500.0,1.0,JPEG,RGB,3.08,208.71,36.456,3.954,213.175,207.242,205.126,20675,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_48.jpg,Full Sour_48.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.670041,500.0,500.0,1.0,JPEG,RGB,5.444,207.686,40.248,3.997,211.547,206.464,204.768,21979,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_49.jpg,Full Sour_49.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.692466,500.0,500.0,1.0,JPEG,RGB,2.886,212.643,27.967,3.612,215.369,212.018,209.911,19329,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_50.jpg,Full Sour_50.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.715633,500.0,500.0,1.0,JPEG,RGB,5.087,212.124,32.966,3.23,215.076,211.139,210.232,20788,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_51.jpg,Full Sour_51.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.738886,500.0,500.0,1.0,JPEG,RGB,3.642,210.607,39.464,3.579,213.425,209.367,209.987,20331,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_52.jpg,Full Sour_52.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.757144,500.0,500.0,1.0,JPEG,RGB,5.793,212.096,32.774,3.274,215.439,211.021,209.761,20618,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_53.jpg,Full Sour_53.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.778400,500.0,500.0,1.0,JPEG,RGB,4.174,203.038,41.168,4.313,206.88,201.682,200.368,21219,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_54.jpg,Full Sour_54.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.797458,500.0,500.0,1.0,JPEG,RGB,4.039,207.651,29.475,4.34,209.807,206.808,206.522,20496,
C:\Users\USER\Documents\projects\maestria\POC\multimodal_DQ_analysis\data\images\archive\Full Sour\Full Sour_55.jpg,Full Sour_55.jpg,.jpg,image,SUCCESS,2026-09-17T06:14:08.815791,500.0,500.0,1.0,JPEG,RGB,4.679,202.468,37.986,4.516,205.843,201.458,199.307,21395,
